word_id,book,chapter,verse,word_rank,word,gap_type
17388,MAT,26,75,10,αὐτῷ,unmatched
18012,MAT,27,40,15,υἱὸς,unmatched
18015,MAT,27,40,18,θεοῦ,unmatched
18145,MAT,27,49,4,ἔλεγον,unmatched
18150,MAT,27,49,9,Ἠλίας,unmatched
11860,MAT,20,10,2,δὲ,unmatched
11865,MAT,20,10,7,πλεῖονα,unmatched
11866,MAT,20,10,8,λήψονται,unmatched
11871,MAT,20,10,13,ἀνὰ,unmatched
11872,MAT,20,10,14,δηνάριον,unmatched
18292,MAT,27,58,4,Πιλάτῳ,unmatched
18300,MAT,27,58,12,Πιλᾶτος,unmatched
18303,MAT,27,58,15,τὸ,unmatched
18304,MAT,27,58,16,σῶμα,unmatched
6306,MAT,12,6,7,μείζων,unmatched
13912,MAT,23,6,2,τὲ,unmatched
12017,MAT,20,19,17,ἀναστήσεται,unmatched
6435,MAT,12,15,10,ὄχλοι,unmatched
12185,MAT,20,28,3,υἱὸς,unmatched
1418,MAT,4,11,7,ἰδού,unmatched
6954,MAT,12,42,24,Σολομῶντος,unmatched
6956,MAT,12,42,26,ἰδού,unmatched
6958,MAT,12,42,28,Σολομῶντος,unmatched
67,MAT,1,5,5,Βοὸζ,unmatched
71,MAT,1,5,9,Βοὸζ,unmatched
75,MAT,1,5,13,Ὠβὴδ,unmatched
79,MAT,1,5,17,Ὠβὴδ,unmatched
14646,MAT,24,7,14,λοιμοί,unmatched
14647,MAT,24,7,15,καὶ,unmatched
9451,MAT,16,3,10,ὑποκριταί,unmatched
7386,MAT,13,16,13,ἀκούει,unmatched
14757,MAT,24,16,7,ἐπί,unmatched
9588,MAT,16,12,10,τοῦ,unmatched
9589,MAT,16,12,11,ἄρτου,unmatched
9590,MAT,16,12,12,ἀλλ᾽,unmatched
386,MAT,1,23,1,Ἰδού,unmatched
404,MAT,1,23,19,Μεθ᾽,unmatched
407,MAT,1,23,22,θεός,unmatched
14878,MAT,24,25,1,ἰδού,unmatched
9763,MAT,16,21,4,ὁ,unmatched
9772,MAT,16,21,13,ἀπελθεῖν,unmatched
10007,MAT,17,4,5,εἰπεν,unmatched
10018,MAT,17,4,16,ποιήσωμεν,unmatched
10025,MAT,17,4,23,Μωσῇ,unmatched
10029,MAT,17,4,27,Ἠλίᾳ,unmatched
18501,MAT,28,4,10,ἐγένοντο,unmatched
18502,MAT,28,4,11,ὡσεὶ,unmatched
9343,MAT,15,34,11,εἶπον,unmatched
1781,MAT,5,11,12,ῥῆμα,unmatched
1782,MAT,5,11,13,καθ᾽,unmatched
4459,MAT,9,9,12,Ματθαῖον,unmatched
16826,MAT,26,43,3,εὑρίσκει,unmatched
16828,MAT,26,43,5,πάλιν,unmatched
16982,MAT,26,52,6,Ἀπόστρεψόν,unmatched
16984,MAT,26,52,8,τὴν,unmatched
16985,MAT,26,52,9,μάχαιραν,unmatched
16996,MAT,26,52,20,μαχαίρᾳ,unmatched
17638,MAT,27,17,7,Πιλᾶτος,unmatched
3935,MAT,8,13,6,ἑκατοντάρχῳ,unmatched
3937,MAT,8,13,8,καὶ,unmatched
3946,MAT,8,13,17,αὐτοῦ,unmatched
11385,MAT,19,13,2,προσηνέχθη,unmatched
17145,MAT,26,61,1,εἶπον,unmatched
17153,MAT,26,61,9,θεοῦ,unmatched
17159,MAT,26,61,15,αὐτόν,unmatched
4088,MAT,8,22,4,εῖπεν,unmatched
5952,MAT,11,18,3,Ἰωάννης,unmatched
17935,MAT,27,35,10,ἵνα,unmatched
17936,MAT,27,35,11,πληρωθῇ,unmatched
17937,MAT,27,35,12,τὸ,unmatched
17938,MAT,27,35,13,ῥηθὲν,unmatched
17939,MAT,27,35,14,ὑπὸ,unmatched
17940,MAT,27,35,15,τοῦ,unmatched
17941,MAT,27,35,16,προφήτου,unmatched
17942,MAT,27,35,17,διεμερίσαντο,unmatched
17943,MAT,27,35,18,τὰ,unmatched
17944,MAT,27,35,19,ἱμάτια,unmatched
17945,MAT,27,35,20,μου,unmatched
17946,MAT,27,35,21,ἑαυτοῖς,unmatched
17947,MAT,27,35,22,καὶ,unmatched
17948,MAT,27,35,23,ἐπὶ,unmatched
17949,MAT,27,35,24,τὸν,unmatched
17950,MAT,27,35,25,ἱματισμόν,unmatched
17951,MAT,27,35,26,μου,unmatched
17952,MAT,27,35,27,ἔβαλον,unmatched
17953,MAT,27,35,28,κλῆρον,unmatched
4243,MAT,8,31,10,ἐπίτρεψον,unmatched
4244,MAT,8,31,11,ἡμῖν,unmatched
4245,MAT,8,31,12,ἀπελθεῖν,unmatched
18067,MAT,27,44,2,δ᾽,unmatched
18073,MAT,27,44,8,συσταυρωθέντες,unmatched
18076,MAT,27,44,11,αὐτῷ,unmatched
6124,MAT,11,27,6,πατρός,unmatched
6130,MAT,11,27,12,υἱὸν,unmatched
6134,MAT,11,27,16,πατήρ,unmatched
6137,MAT,11,27,19,πατέρα,unmatched
6143,MAT,11,27,25,υἱὸς,unmatched
6149,MAT,11,27,31,υἱὸς,unmatched
11779,MAT,20,5,6,ἐννάτην,unmatched
6343,MAT,12,10,2,ἰδού,unmatched
6345,MAT,12,10,4,ἦν,unmatched
6346,MAT,12,10,5,τὴν,unmatched
6358,MAT,12,10,17,θεραπεύειν,unmatched
13976,MAT,23,10,4,εἷς,unmatched
13977,MAT,23,10,5,γὰρ,unmatched
13980,MAT,23,10,8,ὁ,unmatched
13981,MAT,23,10,9,καθηγητὴς,unmatched
12091,MAT,20,23,1,καὶ,unmatched
12099,MAT,20,23,9,καὶ,unmatched
12101,MAT,20,23,11,βάπτισμα,unmatched
12102,MAT,20,23,12,ὃ,unmatched
12103,MAT,20,23,13,ἐγὼ,unmatched
12104,MAT,20,23,14,βαπτίζομαι,unmatched
12105,MAT,20,23,15,βαπτισθήσεσθε,unmatched
12106,MAT,20,23,16,Τὸ,unmatched
12115,MAT,20,23,25,μου,unmatched
12120,MAT,20,23,30,ἀλλ᾽,unmatched
12125,MAT,20,23,35,πατρός,unmatched
1322,MAT,4,6,5,υἱὸς,unmatched
1325,MAT,4,6,8,θεοῦ,unmatched
1343,MAT,4,6,26,μήποτε,unmatched
14132,MAT,23,19,1,μωροὶ,unmatched
14133,MAT,23,19,2,καὶ,unmatched
1462,MAT,4,15,4,Γῆ,unmatched
6634,MAT,12,28,4,ἐν,unmatched
6635,MAT,12,28,5,πνεύματι,unmatched
6636,MAT,12,28,6,θεοῦ,unmatched
6642,MAT,12,28,12,ἐφ᾽,unmatched
6647,MAT,12,28,17,θεοῦ,unmatched
14315,MAT,23,28,13,ἐστε,unmatched
1647,MAT,4,24,22,καὶ,unmatched
7142,MAT,13,2,10,τὸ,unmatched
14479,MAT,23,37,22,ὄρνις,unmatched
14482,MAT,23,37,25,ἑαυτῆς,unmatched
14535,MAT,24,2,3,Ἰησοῦς,unmatched
14541,MAT,24,2,9,ταῦτα,unmatched
14554,MAT,24,2,22,μὴ,unmatched
132,MAT,1,9,1,Ὀζίας,unmatched
141,MAT,1,9,10,Ἀχάζ,unmatched
142,MAT,1,9,11,Ἀχὰζ,unmatched
146,MAT,1,9,15,Ἑζεκίαν,unmatched
7270,MAT,13,11,5,αὐτοῖς,unmatched
7272,MAT,13,11,7,ὑμῖν,unmatched
283,MAT,1,18,6,γέννησις,unmatched
285,MAT,1,18,8,ἠν,unmatched
287,MAT,1,18,10,γὰρ,unmatched
297,MAT,1,18,20,αὐτούς,unmatched
303,MAT,1,18,26,πνεύματος,unmatched
304,MAT,1,18,27,ἁγίου,unmatched
9659,MAT,16,16,11,υἱὸς,unmatched
9661,MAT,16,16,13,θεοῦ,unmatched
16559,MAT,26,29,4,ὅτι,unmatched
16563,MAT,26,29,8,ἀπ᾽,unmatched
16568,MAT,26,29,13,γεννήματος,unmatched
16578,MAT,26,29,23,μεθ᾽,unmatched
16585,MAT,26,29,30,πατρός,unmatched
3629,MAT,7,25,14,προσέπεσον,unmatched
10967,MAT,18,25,10,αὐτοῦ,unmatched
10972,MAT,18,25,15,αὐτοῦ,unmatched
10979,MAT,18,25,22,εἶχεν,unmatched
16731,MAT,26,38,15,μετ᾽,unmatched
17435,MAT,27,3,5,παραδιδοὺς,unmatched
17440,MAT,27,3,10,ἀπέστρεψεν,unmatched
17447,MAT,27,3,17,τοῖς,unmatched
16886,MAT,26,47,5,ἰδού,unmatched
16893,MAT,26,47,12,μετ᾽,unmatched
17585,MAT,27,12,10,τῶν,unmatched
3814,MAT,8,8,1,καὶ,unmatched
3832,MAT,8,8,19,λόγον,unmatched
11280,MAT,19,8,3,ὅτι,unmatched
11281,MAT,19,8,4,Μωσῆς,unmatched
11292,MAT,19,8,15,ἀπ᾽,unmatched
17057,MAT,26,56,1,τοῦτο,unmatched
17715,MAT,27,21,16,εἰπον,unmatched
11446,MAT,19,17,3,εἰπεν,unmatched
11450,MAT,19,17,7,λέγεις,unmatched
11451,MAT,19,17,8,ἀγαθον,unmatched
11452,MAT,19,17,9,οὐδεὶς,unmatched
11454,MAT,19,17,11,εἰ,unmatched
11455,MAT,19,17,12,μὴ,unmatched
11456,MAT,19,17,13,εἷς,unmatched
11457,MAT,19,17,14,ὅ,unmatched
11458,MAT,19,17,15,Θεός,unmatched
11462,MAT,19,17,19,εἰσελθεῖν,unmatched
11466,MAT,19,17,23,τήρησον,unmatched
17237,MAT,26,65,9,ὅτι,unmatched
17249,MAT,26,65,21,αὐτοῦ,unmatched
5904,MAT,11,13,9,Ἰωάννου,unmatched
5905,MAT,11,13,10,προεφήτευσαν,unmatched
11613,MAT,19,26,14,θεῷ,unmatched
11616,MAT,19,26,17,ἐστίν,unmatched
11849,MAT,20,9,1,καὶ,unmatched
13900,MAT,23,5,13,δὲ,unmatched
13908,MAT,23,5,21,τῶν,unmatched
13909,MAT,23,5,22,ἱματίων,unmatched
13910,MAT,23,5,23,αὐτῶν,unmatched
11983,MAT,20,18,1,Ἰδού,unmatched
11989,MAT,20,18,7,υἱὸς,unmatched
12000,MAT,20,18,18,θανάτῳ,unmatched
1250,MAT,4,1,10,πνεύματος,unmatched
6416,MAT,12,14,2,δὲ,unmatched
6420,MAT,12,14,6,κατ᾽,unmatched
6422,MAT,12,14,8,ἐξελθόντες,unmatched
6551,MAT,12,23,13,Δαβίδ,unmatched
14219,MAT,23,23,26,τὸν,unmatched
14220,MAT,23,23,27,ἔλεον,unmatched
14229,MAT,23,23,36,ἀφιέναι,unmatched
1545,MAT,4,19,10,ἁλιεῖς,unmatched
14626,MAT,24,6,13,πάντα,unmatched
14628,MAT,24,6,15,ἀλλ᾽,unmatched
13800,MAT,22,45,3,Δαβὶδ,unmatched
13803,MAT,22,45,6,κύριον,unmatched
9005,MAT,15,15,5,εἰπεν,unmatched
9010,MAT,15,15,10,παραβολὴν,unmatched
9011,MAT,15,15,11,ταύτην,unmatched
16458,MAT,26,24,3,υἱὸς,unmatched
16471,MAT,26,24,16,δι᾽,unmatched
16474,MAT,26,24,19,υἱὸς,unmatched
9322,MAT,15,33,6,αὐτοῦ,unmatched
16637,MAT,26,33,8,καὶ,unmatched
11041,MAT,18,29,6,εὶς,unmatched
11042,MAT,18,29,7,τοὺς,unmatched
11043,MAT,18,29,8,πόδας,unmatched
11044,MAT,18,29,9,αὐτοῦ,unmatched
11049,MAT,18,29,14,ἐπ᾽,unmatched
11052,MAT,18,29,17,πάντα,unmatched
16811,MAT,26,42,13,τὸ,unmatched
16812,MAT,26,42,14,ποτὴριον,unmatched
16814,MAT,26,42,16,ἀπ᾽,unmatched
16815,MAT,26,42,17,ἐμοῦ,unmatched
17498,MAT,27,7,8,Ἀγρὸν,unmatched
17500,MAT,27,7,10,Κεραμέως,unmatched
3746,MAT,8,3,7,ὁ,unmatched
3747,MAT,8,3,8,Ἰησοῦς,unmatched
3753,MAT,8,3,14,ἐκαθαρίσθη,unmatched
11194,MAT,19,3,4,οἱ,unmatched
11200,MAT,19,3,10,αὐτῷ,unmatched
11203,MAT,19,3,13,ἀνθρώπῳ,unmatched
16955,MAT,26,51,2,ἰδού,unmatched
16966,MAT,26,51,13,αὖτοῦ,unmatched
16972,MAT,26,51,19,ἆρχιερέως,unmatched
16973,MAT,26,51,20,ἆφεῖλεν,unmatched
16974,MAT,26,51,21,αὖτοῦ,unmatched
16976,MAT,26,51,23,ὦτίον,unmatched
17785,MAT,27,25,10,ἐφ᾽,unmatched
5804,MAT,11,8,3,ἐξήλθετε,unmatched
5809,MAT,11,8,8,ἱματίοις,unmatched
5811,MAT,11,8,10,ἰδού,unmatched
5821,MAT,11,8,20,εἰσίν,unmatched
4072,MAT,8,21,5,αὐτοῦ,unmatched
11532,MAT,19,21,21,οὐρανῷ,unmatched
5938,MAT,11,17,1,καὶ,unmatched
5946,MAT,11,17,9,ὑμῖν,unmatched
4228,MAT,8,30,4,ἀπ᾽,unmatched
6112,MAT,11,26,3,πατήρ,unmatched
6116,MAT,11,26,7,εὐδοκία,unmatched
11756,MAT,20,4,1,κἀκείνοις,unmatched
11771,MAT,20,4,16,οἵ,unmatched
11772,MAT,20,4,17,δέ,unmatched
11773,MAT,20,4,18,ἀπῆλθόν,unmatched
11904,MAT,20,13,4,εἶπεν,unmatched
13966,MAT,23,9,12,ὁ,unmatched
13967,MAT,23,9,13,πατὴρ,unmatched
13970,MAT,23,9,16,ἐν,unmatched
13971,MAT,23,9,17,τοῖς,unmatched
13972,MAT,23,9,18,οὐρανοῖς,unmatched
1311,MAT,4,5,11,ἵστησιν,unmatched
14114,MAT,23,18,3,ἐὰν,unmatched
14122,MAT,23,18,11,δ᾽,unmatched
13493,MAT,22,22,7,ἀπῆλθον,unmatched
13629,MAT,22,31,14,θεοῦ,unmatched
8642,MAT,14,27,1,εὐθὲως,unmatched
8645,MAT,14,27,4,αὐτοῖς,unmatched
13744,MAT,22,40,12,κρέμανται,unmatched
8790,MAT,15,1,5,οἱ,unmatched
8794,MAT,15,1,9,καὶ,unmatched
8795,MAT,15,1,10,Φαρισαῖοι,unmatched
16260,MAT,26,10,15,εἰργάσατο,unmatched
3297,MAT,7,6,15,μήποτε,unmatched
3298,MAT,7,6,16,καταπατήσωσιν,unmatched
10545,MAT,18,6,1,Ὃς,unmatched
10546,MAT,18,6,2,δ᾽,unmatched
10563,MAT,18,6,19,ἐπὶ,unmatched
3451,MAT,7,15,2,δέ,unmatched
3463,MAT,7,15,14,δὲ,unmatched
10768,MAT,18,15,4,εἰς,unmatched
10769,MAT,18,15,5,σὲ,unmatched
10774,MAT,18,15,10,καὶ,unmatched
16545,MAT,26,28,7,τὸ,unmatched
16547,MAT,26,28,9,καινῆς,unmatched
16552,MAT,26,28,14,ἐκχυνόμενον,unmatched
3603,MAT,7,24,11,αὐτοὺς,unmatched
3604,MAT,7,24,12,ὁμοιώσω,unmatched
3605,MAT,7,24,13,αὐτὸν,unmatched
3612,MAT,7,24,20,αὐτοῦ,unmatched
10952,MAT,18,24,5,προσηνέχθη,unmatched
10954,MAT,18,24,7,εἷς,unmatched
9382,MAT,15,37,7,ἦραν,unmatched
17426,MAT,27,2,7,αὐτὸν,unmatched
17427,MAT,27,2,8,Ποντίῳ,unmatched
17428,MAT,27,2,9,Πιλάτῳ,unmatched
11116,MAT,18,33,10,καὶ,unmatched
11117,MAT,18,33,11,ἐγώ,unmatched
16877,MAT,26,46,3,ἰδού,unmatched
17553,MAT,27,11,4,ἔστη,unmatched
17566,MAT,27,11,17,βασιλεὺς,unmatched
17573,MAT,27,11,24,αὐτῷ,unmatched
3805,MAT,8,7,1,καὶ,unmatched
3808,MAT,8,7,4,ὁ,unmatched
3809,MAT,8,7,5,Ἰησοῦς,unmatched
11270,MAT,19,7,5,Μωσῆς,unmatched
11277,MAT,19,7,12,αὐτήν,unmatched
11430,MAT,19,16,2,ἰδού,unmatched
11434,MAT,19,16,6,αὐτῷ,unmatched
11436,MAT,19,16,8,ἀγαθε,unmatched
11441,MAT,19,16,13,ἔχω,unmatched
5882,MAT,11,12,5,Ἰωάννου,unmatched
5884,MAT,11,12,7,βαπτιστοῦ,unmatched
11592,MAT,19,25,5,αὐτοῦ,unmatched
13111,MAT,21,44,1,Καὶ,unmatched
13119,MAT,21,44,9,ἐφ᾽,unmatched
13121,MAT,21,44,11,δ᾽,unmatched
6005,MAT,11,21,3,Χοραζίν,unmatched
6258,MAT,12,4,7,θεοῦ,unmatched
6264,MAT,12,4,13,ἔφαγεν,unmatched
6265,MAT,12,4,14,ὃυς,unmatched
6273,MAT,12,4,22,μετ᾽,unmatched
13868,MAT,23,4,2,γὰρ,unmatched
13871,MAT,23,4,5,καὶ,unmatched
13872,MAT,23,4,6,δυσβάστακτα,unmatched
13881,MAT,23,4,15,δὲ,unmatched
15869,MAT,25,32,2,συναχθήσεται,unmatched
15876,MAT,25,32,9,ἀφοριεῖ,unmatched
15878,MAT,25,32,11,ἀπ᾽,unmatched
1384,MAT,4,9,2,λέγει,unmatched
1386,MAT,4,9,4,Ταῦτα,unmatched
1388,MAT,4,9,6,σοι,unmatched
16015,MAT,25,41,1,Τότε,unmatched
16022,MAT,25,41,8,ἀπ᾽,unmatched
16024,MAT,25,41,10,οἱ,unmatched
13425,MAT,22,17,1,εἰπὲ,unmatched
1154,MAT,3,13,13,Ἰωάννην,unmatched
1157,MAT,3,13,16,ὑπ᾽,unmatched
8391,MAT,14,13,1,καὶ,unmatched
8392,MAT,14,13,2,ἀκούσας,unmatched
8402,MAT,14,13,12,κατ᾽,unmatched
8555,MAT,14,22,4,ὁ,unmatched
8556,MAT,14,22,5,Ἰησοῦς,unmatched
8559,MAT,14,22,8,αὐτοῦ,unmatched
13680,MAT,22,35,8,αὐτὸν,unmatched
13681,MAT,22,35,9,καὶ,unmatched
13682,MAT,22,35,10,λέγων,unmatched
13779,MAT,22,44,2,ὁ,unmatched
13780,MAT,22,44,3,κύριος,unmatched
13782,MAT,22,44,5,κυρίῳ,unmatched
13794,MAT,22,44,17,ὑποπόδιον,unmatched
8989,MAT,15,14,4,εἰσιν,unmatched
8990,MAT,15,14,5,τυφλοί,unmatched
16322,MAT,26,14,12,ἆρχιερεῖς,unmatched
3350,MAT,7,10,2,ἐὰν,unmatched
3352,MAT,7,10,4,αἰτήσῃ,unmatched
10685,MAT,18,10,19,βλέπουσιν,unmatched
10689,MAT,18,10,23,πατρός,unmatched
9125,MAT,15,23,12,ἠρώτων,unmatched
16446,MAT,26,23,7,μετ᾽,unmatched
16451,MAT,26,23,12,τὴν,unmatched
16452,MAT,26,23,13,χεῖρα,unmatched
10864,MAT,18,19,8,συμφωνήσωσιν,unmatched
10878,MAT,18,19,22,πατρός,unmatched
9297,MAT,15,32,15,ἡμέρας,unmatched
9312,MAT,15,32,30,μήποτε,unmatched
3692,MAT,7,28,4,συνετέλεσεν,unmatched
11032,MAT,18,28,22,μοι,unmatched
11033,MAT,18,28,23,ὁ,unmatched
17479,MAT,27,6,7,εἶπον,unmatched
3728,MAT,8,2,2,ἰδού,unmatched
3730,MAT,8,2,4,ἐλθὼν,unmatched
11349,MAT,19,11,11,ἀλλ᾽,unmatched
5791,MAT,11,7,11,Ἰωάννου,unmatched
5793,MAT,11,7,13,ἐξήλθετε,unmatched
5929,MAT,11,16,9,παιδαρίοις,unmatched
5932,MAT,11,16,12,καθημένοις,unmatched
5933,MAT,11,16,13,καὶ,unmatched
5934,MAT,11,16,14,προσφωνοῦσιν,unmatched
5936,MAT,11,16,16,ἑταίροις,unmatched
5937,MAT,11,16,17,αὐτῶν,unmatched
5302,MAT,10,20,9,πνεῦμα,unmatched
5304,MAT,10,20,11,πατρὸς,unmatched
15594,MAT,25,18,8,ἓν,unmatched
15595,MAT,25,18,9,τῇ,unmatched
15596,MAT,25,18,10,γῇ,unmatched
15598,MAT,25,18,12,ἀπέκρυψεν,unmatched
5489,MAT,10,29,17,πατρὸς,unmatched
15778,MAT,25,27,3,σε,unmatched
15780,MAT,25,27,5,τὸ,unmatched
15781,MAT,25,27,6,ἀργύριον,unmatched
15784,MAT,25,27,9,τραπεζίταις,unmatched
15951,MAT,25,36,13,ἤλθετε,unmatched
16103,MAT,25,45,8,ἐφ᾽,unmatched
1033,MAT,3,8,3,καρποὺς,unmatched
1034,MAT,3,8,4,ἄξιους,unmatched
8335,MAT,14,8,16,Ἰωάννου,unmatched
8337,MAT,14,8,18,βαπτιστοῦ,unmatched
13471,MAT,22,21,2,αὐτῷ,unmatched
13484,MAT,22,21,15,θεοῦ,unmatched
13486,MAT,22,21,17,θεῷ,unmatched
1225,MAT,3,17,2,ἰδού,unmatched
1234,MAT,3,17,11,υἱός,unmatched
8479,MAT,14,17,8,εἶ,unmatched
13607,MAT,22,30,8,ἐκγαμίζονται,unmatched
13608,MAT,22,30,9,ἀλλ᾽,unmatched
13611,MAT,22,30,12,τοῦ,unmatched
13612,MAT,22,30,13,Θεοῦ,unmatched
8623,MAT,14,26,1,καὶ,unmatched
8626,MAT,14,26,4,οἱ,unmatched
8627,MAT,14,26,5,μαθηταὶ,unmatched
8629,MAT,14,26,7,τὴν,unmatched
8630,MAT,14,26,8,θαλάσσαν,unmatched
13724,MAT,22,39,2,δὲ,unmatched
16236,MAT,26,9,1,ἠδύνατο,unmatched
16239,MAT,26,9,4,τὸ,unmatched
16240,MAT,26,9,5,μύρον,unmatched
3265,MAT,7,5,4,τὴν,unmatched
3266,MAT,7,5,5,δοκὸν,unmatched
10537,MAT,18,5,6,τοιοῦτον,unmatched
10538,MAT,18,5,7,ἓν,unmatched
16379,MAT,26,18,15,διδάσκαλος,unmatched
3431,MAT,7,14,1,ὅτί,unmatched
10754,MAT,18,14,7,πατρὸς,unmatched
10761,MAT,18,14,14,εἲς,unmatched
3587,MAT,7,23,10,ἀπ᾽,unmatched
11261,MAT,19,6,11,θεὸς,unmatched
12745,MAT,21,25,3,Ἰωάννου,unmatched
12756,MAT,21,25,14,παῤ,unmatched
12765,MAT,21,25,23,Δια,unmatched
5721,MAT,11,2,3,Ἰωάννης,unmatched
5731,MAT,11,2,13,δύο,unmatched
13098,MAT,21,43,7,ἀφ᾽,unmatched
13103,MAT,21,43,12,θεοῦ,unmatched
15395,MAT,25,4,9,αὐτῶν,unmatched
15399,MAT,25,4,13,ἀυτῶν,unmatched
15521,MAT,25,13,11,ἐν,unmatched
15522,MAT,25,13,12,ᾗ,unmatched
15523,MAT,25,13,13,ὁ,unmatched
15524,MAT,25,13,14,υἱὸς,unmatched
15525,MAT,25,13,15,τοῦ,unmatched
15526,MAT,25,13,16,ἀνθρώπου,unmatched
15527,MAT,25,13,17,ἔρχεται,unmatched
15670,MAT,25,22,2,δὲ,unmatched
15676,MAT,25,22,8,λαβών,unmatched
15677,MAT,25,22,9,εἰπεν,unmatched
15688,MAT,25,22,20,ἐπ᾽,unmatched
15689,MAT,25,22,21,αὐτοῖς,unmatched
5529,MAT,10,33,2,δ᾽,unmatched
5538,MAT,10,33,11,κἀγὼ,unmatched
5541,MAT,10,33,14,πατρός,unmatched
15858,MAT,25,31,15,ἅγιοι,unmatched
15860,MAT,25,31,17,μετ᾽,unmatched
13244,MAT,22,7,1,ἀκούσας,unmatched
13246,MAT,22,7,3,ὁ,unmatched
15997,MAT,25,40,4,βασιλεὺς,unmatched
16003,MAT,25,40,10,ἐφ᾽,unmatched
935,MAT,3,3,6,ὑπὸ,unmatched
948,MAT,3,3,19,κυρίου,unmatched
8254,MAT,14,3,3,Ἡρῴδης,unmatched
8257,MAT,14,3,6,Ἰωάννην,unmatched
8259,MAT,14,3,8,αὐτὸν,unmatched
8261,MAT,14,3,10,ἔθετο,unmatched
8265,MAT,14,3,14,Ἡρῳδιάδα,unmatched
13398,MAT,22,16,9,Ἡρῳδιανῶν,unmatched
13399,MAT,22,16,10,λέγοντες,unmatched
13409,MAT,22,16,20,θεοῦ,unmatched
8382,MAT,14,12,8,σῶμα,unmatched
8385,MAT,14,12,11,αὐτό,unmatched
13534,MAT,22,25,3,παρ᾽,unmatched
13541,MAT,22,25,10,γάμησας,unmatched
8695,MAT,14,30,5,ἰσχυρὸν,unmatched
8836,MAT,15,4,3,θεὸς,unmatched
8837,MAT,15,4,4,ἐνετείλατο,unmatched
8838,MAT,15,4,5,λέγων,unmatched
8842,MAT,15,4,9,σοῦ,unmatched
16183,MAT,26,4,7,δόλῳ,unmatched
8981,MAT,15,13,11,πατήρ,unmatched
3339,MAT,7,9,8,ἐὰν,unmatched
3340,MAT,7,9,9,αἰτήσῃ,unmatched
10650,MAT,18,9,15,σοι,unmatched
10651,MAT,18,9,16,ἐστὶν,unmatched
10843,MAT,18,18,13,τῷ,unmatched
10855,MAT,18,18,25,τῷ,unmatched
2507,MAT,5,48,5,ὡσπερ,unmatched
2509,MAT,5,48,7,πατὴρ,unmatched
2512,MAT,5,48,10,ἐν,unmatched
2513,MAT,5,48,11,τοῖς,unmatched
2514,MAT,5,48,12,οὐρανοῖς,unmatched
12468,MAT,21,11,9,προφήτης,unmatched
12469,MAT,21,11,10,ὁ,unmatched
12471,MAT,21,11,12,Ναζαρὲτ,unmatched
2953,MAT,6,22,14,ᾖ,unmatched
12831,MAT,21,29,5,Οὐ,unmatched
12832,MAT,21,29,6,θέλω,unmatched
12833,MAT,21,29,7,ὕστερον,unmatched
12834,MAT,21,29,8,δὲ,unmatched
12835,MAT,21,29,9,μεταμεληθεὶς,unmatched
13017,MAT,21,38,18,κατάσχωμεν,unmatched
5132,MAT,10,10,19,ἐστιν,unmatched
15437,MAT,25,8,6,εἶπον,unmatched
5277,MAT,10,19,3,παραδιδῶσιν,unmatched
5293,MAT,10,19,19,λαλήσετε,unmatched
726,MAT,2,15,7,Ἡρῴδου,unmatched
732,MAT,2,15,13,τοῦ,unmatched
15578,MAT,25,17,2,καὶ,unmatched
15583,MAT,25,17,7,καὶ,unmatched
15584,MAT,25,17,8,αὐτὸς,unmatched
5449,MAT,10,28,3,φοβηθῆτε,unmatched
5452,MAT,10,28,6,ἀποκτεινόντων,unmatched
5461,MAT,10,28,15,φοβηθήτε,unmatched
1018,MAT,3,7,12,αὐτοῦ,unmatched
8312,MAT,14,7,2,μεθ᾽,unmatched
7863,MAT,13,39,14,τοῦ,unmatched
15160,MAT,24,39,17,υἱοῦ,unmatched
1196,MAT,3,16,1,καὶ,unmatched
1201,MAT,3,16,6,εὐθὺς,unmatched
1206,MAT,3,16,11,ἰδού,unmatched
1207,MAT,3,16,12,ἀνεῴχθησαν,unmatched
1208,MAT,3,16,13,αὐτῷ,unmatched
1213,MAT,3,16,18,τὸ,unmatched
1214,MAT,3,16,19,πνεῦμα,unmatched
1215,MAT,3,16,20,τοῦ,unmatched
1216,MAT,3,16,21,θεοῦ,unmatched
1220,MAT,3,16,25,καὶ,unmatched
1222,MAT,3,16,27,ἐπ᾽,unmatched
8031,MAT,13,48,14,ἀγγεῖα,unmatched
15297,MAT,24,48,15,μου,unmatched
15298,MAT,24,48,16,ἐλθεῖν,unmatched
8614,MAT,14,25,6,ἀπῆλθεν,unmatched
8617,MAT,14,25,9,ὁ,unmatched
8618,MAT,14,25,10,Ἰησοῦς,unmatched
8621,MAT,14,25,13,τῆς,unmatched
8622,MAT,14,25,14,θαλάσσης,unmatched
8202,MAT,13,57,19,αὐτοῦ,unmatched
8207,MAT,13,57,24,αὑτοῦ,unmatched
10259,MAT,17,18,8,ἀπ᾽,unmatched
10440,MAT,17,27,8,τὴν,unmatched
3250,MAT,7,4,11,ἀπὸ,unmatched
3255,MAT,7,4,16,ἰδού,unmatched
4733,MAT,9,23,1,Καὶ,unmatched
10517,MAT,18,4,3,ταπεινώσῃ,unmatched
2288,MAT,5,34,16,θεοῦ,unmatched
4865,MAT,9,32,4,ἰδού,unmatched
4868,MAT,9,32,7,ἄνθρωπον,unmatched
2704,MAT,6,8,8,πατὴρ,unmatched
